chrom,start,end,build_region_index,peak_k562:ctcf
chr4,72600000,72601000,1400813,True
chr10,31972000,31973000,210467,True
chr13,110461000,110462000,556315,False
chr7,142133000,142134000,1851771,False
chr2,6918000,6919000,923349,True
chr16,68382000,68383000,732633,True
chr6,157082000,157083000,1734145,False
chr8,83135000,83136000,1924588,False
chr12,2841000,2842000,387709,True
chr5,141814000,141815000,1585049,True
chrX,129318000,129319000,2121755,True
chr22,20134000,20135000,1178729,True
chr3,60091000,60092000,1252456,False
chr21,26261000,26262000,1158337,False
chr11,11034000,11035000,295963,False
chr2,147501000,147502000,1024717,False
chr6,168957000,168958000,1743825,True
chr2,131745000,131746000,1013672,False
chr15,89773000,89774000,680623,True
chr12,6257000,6258000,390630,False
chr2,30826000,30827000,942885,False
chr6,163708000,163709000,1739648,True
chr3,160161000,160162000,1323837,False
chr10,51947000,51948000,222663,False
chr11,41498000,41499000,317512,True
chr13,113817000,113818000,559098,True
chr1,14970000,14971000,12092,True
chr19,3671000,3672000,875577,True
chr1,232725000,232726000,170698,False
chr4,44041000,44042000,1384879,False
chr5,144781000,144782000,1587545,False
chr3,45644000,45645000,1240229,True
chr9,87642000,87643000,2017003,True
chr14,23630000,23631000,562996,False
chr7,75806000,75807000,1799837,False
chr2,76024000,76025000,978744,False
chr13,26985000,26986000,495566,True
chr3,190423000,190424000,1347516,False
chr9,91775000,91776000,2020505,True
chr21,35940000,35941000,1166143,True
chr5,15584000,15585000,1494555,False
chr3,129593000,129594000,1299531,True
chr15,77035000,77036000,670274,True
chr17,81807000,81808000,816409,True
chr3,77750000,77751000,1265577,False
chr1,28036000,28037000,23914,True
chr2,181886000,181887000,1051217,False
chr10,76534000,76535000,241296,False
chr1,41331000,41332000,35672,True
chr11,45504000,45505000,320399,False
chr17,42878000,42879000,782715,True
chr8,98826000,98827000,1936212,True
chr12,105856000,105857000,465674,False
chr9,72292000,72293000,2005221,True
chr2,3443000,3444000,920935,True
chr2,237072000,237073000,1094078,True
chr13,32246000,32247000,499965,True
chr4,95545000,95546000,1417766,False
chr6,161416000,161417000,1737896,True
chr21,39273000,39274000,1169165,False
chr12,126508000,126509000,483723,False
chr2,98220000,98221000,989838,False
chr1,29395000,29396000,25155,False
chr21,38948000,38949000,1168856,False
chr12,122196000,122197000,480022,False
chr19,39440000,39441000,902239,True
chr17,10845000,10846000,760248,True
chr8,114931000,114932000,1948122,False
chr17,34526000,34527000,775778,False
chr14,86321000,86322000,609505,False
chr1,145788000,145789000,99462,False
chr2,87225000,87226000,985604,False
chr14,93282000,93283000,615190,False
chr4,76251000,76252000,1403604,True
chr11,119481000,119482000,372795,True
chr17,72557000,72558000,807847,True
chr14,102063000,102064000,622617,True
chr14,59897000,59898000,588896,True
chr7,103094000,103095000,1820754,True
chr17,63946000,63947000,800354,True
chr6,114011000,114012000,1700492,False
chr12,60108000,60109000,430745,False
chr19,1445000,1446000,873476,True
chr4,27789000,27790000,1374441,False
chr11,23472000,23473000,305391,False
chr10,74266000,74267000,239310,True
chr6,137124000,137125000,1717753,False
chr16,80968000,80969000,742838,True
chr19,15482000,15483000,885794,True
chr7,27739000,27740000,1767322,True
chr1,145859000,145860000,99522,True
chr9,126375000,126376000,2048372,False
chr2,126245000,126246000,1009628,True
chr12,60128000,60129000,430760,False
chr12,14942000,14943000,397745,False
chr7,44738000,44739000,1781486,False
chr3,170470000,170471000,1330902,False
chr6,85799000,85800000,1680710,True
chr10,117008000,117009000,273178,False
chr11,132976000,132977000,383578,False
chr16,69396000,69397000,733530,True
chr3,123027000,123028000,1293707,True
chr3,154966000,154967000,1319602,False
chr20,41436000,41437000,1129346,False
chr6,14508000,14509000,1628528,False
chr20,51624000,51625000,1138447,True
chr6,143337000,143338000,1722846,True
chr12,14936000,14937000,397740,True
chr5,150513000,150514000,1592115,True
chr11,11837000,11838000,296640,False
chr18,9323000,9324000,824818,False
chr7,150177000,150178000,1857497,False
chr8,16148000,16149000,1875693,False
chr9,76846000,76847000,2008510,False
chr2,6826000,6827000,923274,True
chr20,49219000,49220000,1136164,True
chr12,2752000,2753000,387634,False
chr1,60514000,60515000,51887,True
chr19,3545000,3546000,875461,True
chr18,23284000,23285000,831441,False
chr10,47440000,47441000,219465,True
chr4,28057000,28058000,1374595,False
chr4,39045000,39046000,1381062,True
chr11,64659000,64660000,330600,True
chr2,32212000,32213000,944012,True
chr19,31125000,31126000,895223,False
chr6,108115000,108116000,1695400,True
chr16,75234000,75235000,738289,True
chr6,51671000,51672000,1659742,False
chr11,101848000,101849000,358832,True
chr7,141272000,141273000,1851050,True
chr5,16465000,16466000,1495231,True
chr9,105415000,105416000,2031166,True
chr18,7196000,7197000,823038,True
chrX,36684000,36685000,2079926,True
chr2,194713000,194714000,1060246,False
chr11,111652000,111653000,366215,False
chr3,96760000,96761000,1274531,False
chr2,202622000,202623000,1066583,False
chr19,46282000,46283000,908064,True
chr11,61070000,61071000,327497,True
chr1,246304000,246305000,182148,True
chr6,152122000,152123000,1730197,False
chr12,14138000,14139000,397048,True
chr15,91380000,91381000,682093,True
chr1,37954000,37955000,32630,True
chr8,101767000,101768000,1938843,False
chr12,119012000,119013000,477198,False
chr4,174667000,174668000,1471341,False
chr13,110476000,110477000,556329,True
chr1,151946000,151947000,103573,True
chr10,83961000,83962000,246849,True
chr2,200920000,200921000,1065067,False
chr21,16542000,16543000,1152444,False
chr12,98742000,98743000,459985,True
chr20,40531000,40532000,1128537,False
chr20,21640000,21641000,1115882,True
chr17,2097000,2098000,752821,False
chr4,17605000,17606000,1367547,False
chr18,46470000,46471000,847913,False
chr22,31481000,31482000,1188527,False
chr20,43432000,43433000,1130853,True
chr16,81551000,81552000,743360,True
chr20,32090000,32091000,1121057,False
chr17,4796000,4797000,755117,True
chr2,25607000,25608000,938166,True
chr4,138040000,138041000,1445601,False
chr14,91364000,91365000,613493,True
chr20,18304000,18305000,1113105,True
chr11,131688000,131689000,382635,True
chr18,31711000,31712000,837586,True
chrX,78133000,78134000,2099518,True
chr2,94764000,94765000,987471,False
chr3,134197000,134198000,1303159,True
chr17,71208000,71209000,806712,False
chr1,242939000,242940000,179244,False
chr8,1897000,1898000,1866640,True
chr7,158830000,158831000,1864808,True
chr1,117932000,117933000,96399,False
chr7,6349000,6350000,1750926,True
chr18,77866000,77867000,870371,True
chr17,20449000,20450000,767750,False
chr2,47510000,47511000,956446,False
chr12,77279000,77280000,443927,False
chr11,88495000,88496000,350104,True
chr2,188292000,188293000,1055617,False
chr1,154906000,154907000,106058,True
chr5,178627000,178628000,1613519,True
chr8,97639000,97640000,1935152,False
chr14,103449000,103450000,623905,False
chr16,23405000,23406000,708879,False
chr7,153640000,153641000,1860433,False
chr18,5583000,5584000,821800,False
chr6,52263000,52264000,1660155,True
chr2,67650000,67651000,971595,True
chr4,7703000,7704000,1360582,True
chr4,7238000,7239000,1360155,True
chr5,37695000,37696000,1510405,True
chr14,99725000,99726000,620517,False
chr13,110915000,110916000,556733,True
chr12,57766000,57767000,429024,True
chr8,76221000,76222000,1919658,False
chr1,231885000,231886000,169938,False
chr13,103741000,103742000,551318,False
chr1,150169000,150170000,101926,True
chr4,134773000,134774000,1443732,False
chr2,67477000,67478000,971472,True
chr8,23163000,23164000,1881386,True
chr11,17986000,17987000,301664,True
chr7,7637000,7638000,1751960,False
chrX,74325000,74326000,2097834,True
chr12,109347000,109348000,468732,True
chr10,92861000,92862000,253965,False
chr22,32628000,32629000,1189511,True
chr16,55180000,55181000,723383,False
chr17,31257000,31258000,773054,False
chr2,72893000,72894000,976134,True
chr10,97709000,97710000,258075,True
chr22,21673000,21674000,1179892,True
chr22,44968000,44969000,1200310,True
chr8,3502000,3503000,1867643,False
chr1,231804000,231805000,169865,False
chr17,83025000,83026000,817556,False
chr6,55634000,55635000,1662840,False
chr15,99703000,99704000,688696,True
chr21,27802000,27803000,1159434,False
chr2,95175000,95176000,987763,False
chr20,44849000,44850000,1132144,True
chr5,168706000,168707000,1605019,True
chr13,49649000,49650000,513833,True
chr14,55865000,55866000,585644,False
chr2,73270000,73271000,976472,False
chr12,90959000,90960000,453512,True
chr1,28283000,28284000,24144,True
chr11,121153000,121154000,374246,True
chr15,31625000,31626000,633087,False
chr17,65987000,65988000,802171,False
chr3,40327000,40328000,1235759,True
chr11,64665000,64666000,330604,True
chr16,24010000,24011000,709415,True
chr12,47382000,47383000,419902,True
chr1,23798000,23799000,20030,True
chr16,81435000,81436000,743245,False
chr8,129970000,129971000,1960797,True
chr2,182616000,182617000,1051776,False
chrX,30944000,30945000,2077606,False
chr1,59523000,59524000,51126,True
chr1,17502000,17503000,14300,True
chr10,27742000,27743000,206795,True
chr7,133207000,133208000,1844181,True
chr1,180204000,180205000,127061,False
chr1,177959000,177960000,125088,True
chr6,123668000,123669000,1707078,False
chr13,37640000,37641000,504187,True
chr5,35524000,35525000,1508557,False
chr2,223011000,223012000,1082535,False
chr2,171159000,171160000,1042350,True
chr1,14235000,14236000,11460,False
chr6,42795000,42796000,1652869,False
chr12,94650000,94651000,456701,False
chr15,80870000,80871000,673669,False
chr1,175221000,175222000,122995,True
chr3,140639000,140640000,1308284,False
chr21,43499000,43500000,1172621,False
chr3,185599000,185600000,1343314,False
chr1,12079000,12080000,10019,True
chr8,94592000,94593000,1932602,True
chr3,16178000,16179000,1217716,True
chr3,108939000,108940000,1283339,False
chr2,32086000,32087000,943901,True
chr18,23460000,23461000,831603,False
chr6,17291000,17292000,1631103,False
chr12,105705000,105706000,465554,True
chr2,64230000,64231000,968775,False
chr2,201404000,201405000,1065491,True
chr2,26957000,26958000,939417,False
chr1,36591000,36592000,31468,True
chr5,145235000,145236000,1587771,False
chr19,7341000,7342000,878869,True
chr10,30534000,30535000,209266,True
chr16,89673000,89674000,750663,False
chr1,58379000,58380000,50105,False
chr20,61229000,61230000,1146521,True
chr16,12407000,12408000,700888,False
chr1,22276000,22277000,18622,True
chr14,59885000,59886000,588889,False
chr7,100772000,100773000,1818785,False
chr5,177351000,177352000,1612528,True
chr19,45458000,45459000,907331,False
chr5,10602000,10603000,1490690,True
chr7,30276000,30277000,1769597,True
chr2,11015000,11016000,926971,False
chr20,4092000,4093000,1102123,True
chr10,810000,811000,184682,True
chr6,137970000,137971000,1718492,True
chr17,64432000,64433000,800809,False
chr1,230419000,230420000,168588,False
chr2,111454000,111455000,999716,True
chr17,16313000,16314000,764476,True
chr2,29033000,29034000,941325,False
chr8,141600000,141601000,1969926,True
chr6,26538000,26539000,1638794,True
chr19,17496000,17497000,887572,True
chr12,98939000,98940000,460150,True
chr13,60515000,60516000,520659,False
chr10,120594000,120595000,276275,False
chr1,145801000,145802000,99474,False
chr11,98351000,98352000,356596,True
chr1,42530000,42531000,36731,False
chr1,37859000,37860000,32542,False
chr9,11712000,11713000,1980981,False
chr5,96614000,96615000,1551321,True
chr14,106883000,106884000,626832,True
chrX,133740000,133741000,2124637,False
chr9,85630000,85631000,2015282,False
chr2,168238000,168239000,1039831,False
chr7,153122000,153123000,1860076,True
chr6,119333000,119334000,1704246,True
chr3,2156000,2157000,1206529,True
chr6,82095000,82096000,1677994,True
chr19,38352000,38353000,901240,True
chr6,157683000,157684000,1734707,True
chr11,89405000,89406000,350562,False
chr14,74641000,74642000,601280,False
chr13,51158000,51159000,515137,True
chr1,75724000,75725000,63630,True
chr18,37266000,37267000,841880,True
chr4,25154000,25155000,1372396,False
chr5,38705000,38706000,1511277,False
chr18,9869000,9870000,825319,True
chr5,163466000,163467000,1601437,False
chr16,61015000,61016000,727727,True
chr17,37506000,37507000,778173,True
chr5,150024000,150025000,1591658,True
chr2,165698000,165699000,1038088,True
chr5,149516000,149517000,1591183,False
chr16,82005000,82006000,743773,False
chr3,126737000,126738000,1296943,True
chr3,182242000,182243000,1340335,False
chr10,93142000,93143000,254207,True
chr1,209835000,209836000,151152,False
chr10,67285000,67286000,233110,False
chr12,69070000,69071000,437819,True
chr4,151644000,151645000,1455895,True
chr7,100952000,100953000,1818951,False
chr2,111898000,111899000,1000015,True
chr1,157400000,157401000,108349,True
chr1,188044000,188045000,133726,False
chr2,237451000,237452000,1094405,True
chr4,79248000,79249000,1406059,False
chr21,44949000,44950000,1173820,True
chr1,67608000,67609000,58078,False
chr4,174985000,174986000,1471540,False
chr4,68673000,68674000,1398304,True
chr15,96015000,96016000,685805,False
chr4,182089000,182090000,1475902,True
chr18,24428000,24429000,832489,True
chr13,109486000,109487000,555456,False
chr19,21458000,21459000,890757,True
chr7,116452000,116453000,1831082,True
chr4,9026000,9027000,1361738,True
chr9,122356000,122357000,2044818,True
chr18,24496000,24497000,832548,False
chr20,51784000,51785000,1138593,False
chr9,102676000,102677000,2029425,False
chr14,46581000,46582000,578534,True
chr17,81402000,81403000,816072,True
chr4,71357000,71358000,1400025,False
chr7,42670000,42671000,1779667,True
chr10,43312000,43313000,216463,True
chr5,79891000,79892000,1539098,False
chr16,35266000,35267000,715943,False
chr10,78668000,78669000,243168,False
chr3,4420000,4421000,1208020,True
chr9,4762000,4763000,1976624,True
chr16,14107000,14108000,702294,False
chr13,93248000,93249000,542824,True
chr8,10990000,10991000,1872383,True
chr2,150548000,150549000,1027084,True
chrX,54826000,54827000,2090761,True
chr1,236480000,236481000,174119,False
chr1,223257000,223258000,162227,False
chr15,64630000,64631000,659053,True
chr4,121192000,121193000,1435024,True
chr19,40578000,40579000,903221,True
chr10,93224000,93225000,254282,True
chr8,100343000,100344000,1937525,False
chr1,23566000,23567000,19819,True
chr21,41660000,41661000,1171147,True
chr6,113381000,113382000,1699930,False
chr11,26622000,26623000,307158,False
chr5,56264000,56265000,1521169,True
chr10,59009000,59010000,226987,False
chr4,74805000,74806000,1402490,True
chr2,10917000,10918000,926887,False
chr11,60911000,60912000,327349,True
chr22,15613000,15614000,1175959,False
chrX,103233000,103234000,2108535,True
chr10,31961000,31962000,210456,True
chr8,52263000,52264000,1901449,False
chr10,29926000,29927000,208720,True
chr16,12802000,12803000,701244,False
chr20,62253000,62254000,1147449,False
chr1,234107000,234108000,171891,False
chr10,10312000,10313000,192488,False
chr16,4548000,4549000,694672,True
chr21,35907000,35908000,1166113,False
chr1,171081000,171082000,119473,True
chr11,83607000,83608000,346559,True
chr7,140201000,140202000,1850100,True
chr17,18919000,18920000,766597,False
chr1,22798000,22799000,19104,True
chr11,101774000,101775000,358777,False
chr1,32180000,32181000,27666,True
chr9,99184000,99185000,2027005,True
chr11,29432000,29433000,309147,True
chr7,91876000,91877000,1811528,True
chr1,114733000,114734000,93600,False
chr9,133685000,133686000,2055143,False
chr1,234892000,234893000,172642,False
chr21,33180000,33181000,1163735,False
chr15,89749000,89750000,680599,False
chr19,51154000,51155000,912377,False
chr17,82260000,82261000,816840,False
chr9,124262000,124263000,2046464,False
chr5,142517000,142518000,1585697,False
chr14,87945000,87946000,610510,True
chrX,111445000,111446000,2113139,True
chr12,53755000,53756000,425651,True
chr11,82906000,82907000,345967,True
chr12,49014000,49015000,421303,True
chr10,58299000,58300000,226420,True
chr13,18836000,18837000,489289,False
chr3,160006000,160007000,1323698,True
chr4,44760000,44761000,1385199,True
chr12,95878000,95879000,457830,False
chr1,183228000,183229000,129706,True
chr7,98227000,98228000,1816523,False
chrX,144233000,144234000,2129636,False
chr4,54433000,54434000,1390031,True
chr20,46539000,46540000,1133639,True
chr15,50886000,50887000,647844,True
chr12,98830000,98831000,460066,False
chr11,35955000,35956000,314309,False
chr12,44927000,44928000,417826,False
chr6,46781000,46782000,1656362,True
chr5,135834000,135835000,1579976,True
chr6,167256000,167257000,1742360,True
chr21,37446000,37447000,1167518,True
chr1,40657000,40658000,35069,False
chr2,68799000,68800000,972576,False
chr6,149823000,149824000,1728160,True
chr8,134540000,134541000,1964502,True
chr2,64922000,64923000,969425,True
chr22,33127000,33128000,1189954,True
chr2,65978000,65979000,970363,True
chr12,41190000,41191000,414999,True
chr7,78090000,78091000,1801662,True
chr10,15484000,15485000,197022,False
chr1,25811000,25812000,21885,True
chr12,91109000,91110000,453622,True
chr1,150622000,150623000,102340,True
chr5,172010000,172011000,1607835,True
chrX,110569000,110570000,2112688,False
chr12,14238000,14239000,397139,True
chr2,86396000,86397000,985118,True
chr2,155266000,155267000,1030394,True
chr3,49839000,49840000,1243905,True
chr15,51146000,51147000,648070,False
chr5,140538000,140539000,1584058,False
chr6,26641000,26642000,1638885,False
chr7,81001000,81002000,1803836,False
chr1,230412000,230413000,168582,False
chr10,15880000,15881000,197363,False
chr3,58532000,58533000,1251246,True
chr20,60611000,60612000,1146047,False
chr1,32224000,32225000,27704,False
chr2,224749000,224750000,1084003,True
chr15,78854000,78855000,671911,False
chr6,51117000,51118000,1659369,True
chr16,15091000,15092000,703037,True
chr17,29871000,29872000,771832,False
chr17,52764000,52765000,791030,False
chr17,4004000,4005000,754381,True
chr13,108155000,108156000,554444,True
chr1,19704000,19705000,16281,True
chr12,2696000,2697000,387594,False
chr14,85388000,85389000,608938,False
chrX,21085000,21086000,2072625,False
chr20,40781000,40782000,1128760,False
chr3,123652000,123653000,1294279,True
chr16,21640000,21641000,707546,True
chr8,47659000,47660000,1898186,True
chr3,107938000,107939000,1282568,True
chr1,46772000,46773000,40605,True
chr3,66276000,66277000,1257434,True
chr3,24782000,24783000,1224014,False
chr8,123980000,123981000,1955602,True
chr10,88540000,88541000,250401,False
chr20,46260000,46261000,1133403,True
chr13,99673000,99674000,548216,False
chr8,106004000,106005000,1942260,True
chr1,35032000,35033000,30064,True
chr9,114808000,114809000,2039123,False
chrX,131677000,131678000,2123260,True
chr3,163812000,163813000,1326302,False
chrX,41573000,41574000,2083237,False
chr10,25852000,25853000,205242,False
chr18,59648000,59649000,858018,False
chr15,71528000,71529000,665401,False
chr5,103542000,103543000,1555954,False
chr15,49473000,49474000,646675,False
chr2,80304000,80305000,981180,True
chr1,233728000,233729000,171598,False
chr19,1876000,1877000,873889,True
chr20,33863000,33864000,1122693,True
chr2,89763000,89764000,986941,True
chr5,154379000,154380000,1594904,False
chr10,3316000,3317000,186764,False
chr3,97459000,97460000,1274897,False
chr5,74673000,74674000,1534682,True
chr3,95608000,95609000,1273998,False
chr5,72247000,72248000,1532491,False
chr18,1332000,1333000,818764,False
chr21,36728000,36729000,1166862,True
chr19,10004000,10005000,881030,False
chr5,160360000,160361000,1599683,False
chr12,6978000,6979000,391288,True
chr10,93542000,93543000,254571,True
chr7,81956000,81957000,1804611,True
chr4,190111000,190112000,1482065,True
chrX,318000,319000,2059411,True
chr3,17176000,17177000,1218591,True
chr4,106201000,106202000,1424769,True
chr15,84598000,84599000,676465,False
chr2,70861000,70862000,974453,True
chr11,64285000,64286000,330256,True
chr3,47410000,47411000,1241793,False
chr8,90571000,90572000,1929435,True
chr4,139041000,139042000,1446407,False
chr2,29701000,29702000,941904,False
chr7,47428000,47429000,1783692,False
chr1,212559000,212560000,153507,True
chr21,28940000,28941000,1160289,True
chr15,52227000,52228000,649022,True
chr10,67780000,67781000,233418,True
chr2,146804000,146805000,1024223,False
chr1,71971000,71972000,61355,False
chr8,65998000,65999000,1911689,True
chr16,75869000,75870000,738845,False
chr3,47421000,47422000,1241804,True
chr11,77627000,77628000,342207,False
chr7,44875000,44876000,1781618,False
chr10,125369000,125370000,280430,False
chr7,129236000,129237000,1840578,False
chr3,57734000,57735000,1250505,True
chr2,98450000,98451000,990031,False
chr4,56419000,56420000,1391625,True
chr7,97428000,97429000,1815936,False
chr9,129006000,129007000,2050779,True
chr10,84160000,84161000,247003,True
chr17,15248000,15249000,763603,True
chr16,67160000,67161000,731517,True
chr2,46461000,46462000,955476,True
chr19,12689000,12690000,883334,False
chr4,62595000,62596000,1395050,True
chr19,11201000,11202000,882132,False
chr16,79664000,79665000,741770,True
chr22,45904000,45905000,1201169,False
chr15,100572000,100573000,689379,True
chr6,137094000,137095000,1717726,True
chr22,43007000,43008000,1198597,True
chr11,122581000,122582000,375377,True
chr22,36104000,36105000,1192271,True
chr6,121344000,121345000,1705432,False
chr14,77094000,77095000,603459,True
chr1,6912000,6913000,5315,True
chr2,241701000,241702000,1098162,True
chr11,69608000,69609000,335097,False
chrX,18410000,18411000,2070807,True
chr5,173968000,173969000,1609643,False
chr7,30594000,30595000,1769877,True
chr1,2569000,2570000,1750,False
chr14,69818000,69819000,597133,True
chr7,125694000,125695000,1837881,False
chr11,96091000,96092000,355210,True
chr2,157782000,157783000,1032100,True
chr6,330000,331000,1615998,True
chr7,104813000,104814000,1822035,False
chr2,27659000,27660000,940040,False
chr2,194647000,194648000,1060210,False
chr9,86122000,86123000,2015690,True
chr10,70920000,70921000,236239,True
chrX,45240000,45241000,2085397,True
chr4,177470000,177471000,1473255,False
chr20,44028000,44029000,1131384,False
chr17,38833000,38834000,779039,False
chr8,128633000,128634000,1959716,False
chr22,50318000,50319000,1204918,True
chr7,47407000,47408000,1783671,False
chr11,92735000,92736000,352427,True
chr11,60169000,60170000,326792,True
chr6,55574000,55575000,1662804,False
chr10,100294000,100295000,260183,False
chr19,46346000,46347000,908120,True
chr2,71779000,71780000,975240,True
chr22,42113000,42114000,1197757,True
chr4,103189000,103190000,1422917,False
chr8,93822000,93823000,1931916,True
chr19,13916000,13917000,884424,False
chr13,111462000,111463000,557210,False
chr8,32546000,32547000,1888996,True
chr6,119980000,119981000,1704694,True
chr8,67445000,67446000,1912981,False
chr11,81174000,81175000,344966,False
chr6,120325000,120326000,1704883,False
chr9,131348000,131349000,2052996,True
chr17,64787000,64788000,801137,False
chr3,184225000,184226000,1342100,False
chr2,70142000,70143000,973817,True
chr12,53545000,53546000,425452,True
chr2,200147000,200148000,1064364,False
chr11,36702000,36703000,314969,True
chr14,24765000,24766000,563867,False
chr1,90336000,90337000,75058,True
chr5,42881000,42882000,1514540,True
chr8,28623000,28624000,1885859,True
chr17,82099000,82100000,816688,False
chr20,41017000,41018000,1128962,True
chr8,123192000,123193000,1954864,True
chr1,168546000,168547000,117475,True
chr9,9437000,9438000,1979931,False
chr6,130037000,130038000,1711775,True
chr7,114408000,114409000,1829540,False
chr7,66257000,66258000,1792501,False
chr3,9041000,9042000,1211321,False
chr14,80461000,80462000,605880,False
chr1,61089000,61090000,52345,False
chr5,66594000,66595000,1529130,False
chr7,51317000,51318000,1786661,False
chr2,43331000,43332000,952659,True
chr7,98305000,98306000,1816598,False
chr2,173568000,173569000,1044515,True
chr11,58654000,58655000,325663,True
chr7,43087000,43088000,1779987,False
chr20,6142000,6143000,1103902,True
chr1,190436000,190437000,135272,True
chrX,15854000,15855000,2069014,True
chr18,55415000,55416000,854471,True
chr14,44537000,44538000,577358,False
chr15,60212000,60213000,655228,True
chr1,162067000,162068000,112134,False
chr17,49219000,49220000,788093,True
chr2,1839000,1840000,919689,True
chr11,13950000,13951000,298460,True
chr8,128367000,128368000,1959488,False
chr8,11862000,11863000,1873173,True
chr19,50882000,50883000,912129,True
chr17,82244000,82245000,816824,True
chrX,57586000,57587000,2091820,True
chr3,106122000,106123000,1281136,True
chr3,146374000,146375000,1312762,False
chr4,128782000,128783000,1440509,True
chr1,51835000,51836000,44386,False
chr2,14907000,14908000,929788,True
chr10,34638000,34639000,212757,True
chr13,24968000,24969000,493945,True
chr3,170222000,170223000,1330668,True
chr10,84469000,84470000,247266,False
chr10,107931000,107932000,266162,False
chr10,118145000,118146000,274133,False
chr2,161070000,161071000,1034869,False
chr9,93872000,93873000,2022355,False
chr11,2336000,2337000,289120,False
chr9,74791000,74792000,2006920,False
chr3,126607000,126608000,1296832,False
chr4,3783000,3784000,1357284,True
chr11,68231000,68232000,333834,False
chr1,25818000,25819000,21892,True
chr16,74785000,74786000,737884,True
chr17,45428000,45429000,784981,True
chr14,93817000,93818000,615611,False
chr18,58194000,58195000,856728,True
chr16,69637000,69638000,733757,False
chr15,100226000,100227000,689116,False
chr4,156127000,156128000,1459344,False
chr2,155212000,155213000,1030361,False
chr18,3688000,3689000,820591,False
chr11,116878000,116879000,370479,False
chr15,71860000,71861000,665700,False
chr17,29094000,29095000,771094,False
chr17,42365000,42366000,782245,False
chr1,154291000,154292000,105477,True
chr12,93967000,93968000,456098,True
chr6,26539000,26540000,1638795,False
chr16,58328000,58329000,726137,False
chr4,121998000,121999000,1435628,True
chr1,85199000,85200000,70875,False
chr12,43339000,43340000,416720,True
chr10,28628000,28629000,207537,True
chr1,152399000,152400000,103930,True
chr8,104498000,104499000,1941115,False
chr2,206399000,206400000,1069727,False
chr8,14485000,14486000,1874750,False
chr3,53114000,53115000,1246696,True
chr2,573000,574000,918633,False
chr7,148149000,148150000,1855741,False
chr1,174262000,174263000,122187,True
chr20,39659000,39660000,1127889,False
chr11,64879000,64880000,330800,False
chr16,23244000,23245000,708731,True
chr22,19941000,19942000,1178543,True
chr12,41683000,41684000,415348,False
chr12,48965000,48966000,421257,True
chr2,38465000,38466000,948695,True
chr17,60637000,60638000,797320,False
chr3,46256000,46257000,1240778,False
chr6,136654000,136655000,1717338,True
chr20,54220000,54221000,1140747,True
chr1,181375000,181376000,128109,False
chr16,47995000,47996000,717525,True
chr6,116058000,116059000,1701706,False
chr6,68235000,68236000,1668712,False
chr9,96218000,96219000,2024405,True
chr6,146775000,146776000,1725523,True
chr4,22410000,22411000,1370475,True
chr1,92623000,92624000,76971,True
chr10,93093000,93094000,254161,False
chr14,87988000,87989000,610539,False
chr16,86834000,86835000,748022,True
chr2,203484000,203485000,1067357,True
chr2,78673000,78674000,980178,True
chr3,141256000,141257000,1308766,True
chr2,84354000,84355000,983336,False
chr5,6490000,6491000,1487464,False
chr12,74510000,74511000,441725,False
chr15,43882000,43883000,642514,True
chr4,140152000,140153000,1447429,True
chr10,53193000,53194000,223603,False
chr12,1939000,1940000,386932,False
chr3,195270000,195271000,1351386,True
chr22,31880000,31881000,1188865,False
chr4,136609000,136610000,1444672,False
chr12,131763000,131764000,487788,False
chrX,46653000,46654000,2086286,True
chr15,56127000,56128000,651706,False
chr17,75456000,75457000,810493,False
chr1,179191000,179192000,126182,False
chrX,154029000,154030000,2134384,True
chr6,50843000,50844000,1659186,False
chr16,71367000,71368000,735008,True
chr4,5156000,5157000,1358398,False
chr19,48826000,48827000,910316,True
chr11,14283000,14284000,298726,False
chr12,29718000,29719000,409001,False
chrX,111542000,111543000,2113192,False
chr7,63211000,63212000,1790749,False
chrX,108165000,108166000,2111277,True
chr2,44248000,44249000,953472,True
chr5,173395000,173396000,1609110,True
chr4,158403000,158404000,1460879,False
chr4,26720000,26721000,1373713,True
chr18,46413000,46414000,847858,False
chr14,88994000,88995000,611345,False
chr14,73304000,73305000,600092,False
chr9,109456000,109457000,2034457,True
chr19,48321000,48322000,909846,True
chr1,31084000,31085000,26647,True
chr6,79682000,79683000,1676346,False
chr1,119226000,119227000,97293,True
chr2,214041000,214042000,1075074,False
chrX,77276000,77277000,2098964,True
chr22,19597000,19598000,1178218,False
chr14,57227000,57228000,586738,False
chrX,2654000,2655000,2061240,True
chr13,108342000,108343000,554586,True
chr18,23631000,23632000,831763,True
chr9,87344000,87345000,2016729,True
chr2,159196000,159197000,1033310,True
chr5,139802000,139803000,1583397,False
chr1,179814000,179815000,126695,True
chr3,138115000,138116000,1306180,True
chr4,54528000,54529000,1390099,False
chr7,32886000,32887000,1771684,False
chr14,69731000,69732000,597052,True
chr1,235896000,235897000,173580,False
chr21,32076000,32077000,1162749,True
chr6,145214000,145215000,1724451,True
chr3,10026000,10027000,1212203,True
chr14,64953000,64954000,592951,True
chr1,151804000,151805000,103436,False
chr18,36518000,36519000,841278,False
chr4,67156000,67157000,1397304,False
chr3,178170000,178171000,1337136,True
chr11,44178000,44179000,319198,True
chr11,11123000,11124000,296039,False
chr11,60970000,60971000,327406,True
chr11,122628000,122629000,375415,False
chr4,43519000,43520000,1384650,False
chr13,102616000,102617000,550507,False
