chrom,start,end,build_region_index,peak_k562:ctcf
chr7,139436000,139437000,1849379,False
chr10,114757000,114758000,271495,False
chr19,23172000,23173000,891658,False
chr17,32547000,32548000,774211,False
chr18,51059000,51060000,851710,False
chr18,69640000,69641000,864623,False
chr11,23397000,23398000,305349,False
chr12,100353000,100354000,461181,False
chr11,65802000,65803000,331637,False
chr9,134020000,134021000,2055456,False
chr15,49514000,49515000,646705,False
chr2,159393000,159394000,1033479,False
chrX,134493000,134494000,2125145,False
chr3,101756000,101757000,1278181,False
chr3,79188000,79189000,1266578,False
chr4,17665000,17666000,1367601,False
chr7,53098000,53099000,1787864,False
chr9,12906000,12907000,1981577,False
chr2,166294000,166295000,1038509,False
chr3,130052000,130053000,1299945,False
chr16,6206000,6207000,695970,False
chr10,79875000,79876000,244180,False
chr11,132035000,132036000,382903,False
chr13,99886000,99887000,548411,False
chr12,43191000,43192000,416599,False
chr8,106536000,106537000,1942680,False
chr9,136757000,136758000,2058009,False
chr8,50557000,50558000,1900285,False
chr1,36981000,36982000,31793,False
chr1,216849000,216850000,156911,False
chr5,166845000,166846000,1603557,False
chr15,49115000,49116000,646389,False
chr21,28827000,28828000,1160185,False
chr2,45651000,45652000,954701,True
chr18,58061000,58062000,856603,False
chr18,51592000,51593000,852134,False
chr22,47341000,47342000,1202485,False
chr12,21563000,21564000,402347,False
chr1,237131000,237132000,174698,False
chr3,8035000,8036000,1210507,False
chr7,101603000,101604000,1819523,False
chr3,23447000,23448000,1222844,False
chr9,23537000,23538000,1989515,False
chr14,71765000,71766000,598793,False
chr20,15420000,15421000,1110848,False
chr4,55912000,55913000,1391195,False
chr19,17270000,17271000,887370,False
chr3,168780000,168781000,1329435,False
chr8,143571000,143572000,1971728,False
chr20,60487000,60488000,1145954,False
chr2,44497000,44498000,953692,False
chr2,136189000,136190000,1017054,False
chr19,50610000,50611000,911880,False
chr1,36941000,36942000,31758,False
chr17,79095000,79096000,813906,False
chr12,29113000,29114000,408511,False
chr2,229211000,229212000,1087245,False
chr2,78977000,78978000,980367,False
chr7,27692000,27693000,1767276,False
chr10,100523000,100524000,260389,False
chr7,112472000,112473000,1828172,False
chr9,76717000,76718000,2008396,False
chr8,62978000,62979000,1909658,False
chr1,237907000,237908000,175319,False
chr3,119258000,119259000,1290698,False
chr3,195176000,195177000,1351303,False
chr10,98408000,98409000,258681,False
chr4,91120000,91121000,1414966,False
chr5,120510000,120511000,1567910,False
chr5,96823000,96824000,1551520,True
chr16,21423000,21424000,707404,False
chr10,76510000,76511000,241276,False
chr3,131807000,131808000,1301264,False
chr17,5194000,5195000,755449,False
chr13,28095000,28096000,496537,False
chr4,175290000,175291000,1471710,False
chr3,51616000,51617000,1245356,False
chr2,226903000,226904000,1085619,False
chr12,13786000,13787000,396798,False
chr10,67258000,67259000,233090,False
chr4,147622000,147623000,1452869,False
chr13,50766000,50767000,514809,False
chr2,6989000,6990000,923416,False
chr3,156368000,156369000,1320780,False
chr1,203652000,203653000,145689,False
chrX,24988000,24989000,2075008,False
chr1,75503000,75504000,63461,False
chr8,28602000,28603000,1885840,False
chr9,81999000,82000000,2012467,False
chr12,9544000,9545000,393299,False
chr9,115972000,115973000,2040062,False
chrX,46834000,46835000,2086424,False
chrX,105877000,105878000,2109932,False
chr4,146596000,146597000,1452177,False
chr6,17124000,17125000,1630956,False
chr1,77655000,77656000,65196,False
chr13,67967000,67968000,525403,False
chr21,12966000,12967000,1150258,False
chr21,32696000,32697000,1163303,False
chr12,127955000,127956000,484769,False
chr6,87870000,87871000,1682049,False
chr20,15155000,15156000,1110665,False
chr1,166805000,166806000,115879,False
chr12,22837000,22838000,403332,False
chr13,105463000,105464000,552442,False
chr11,125039000,125040000,377320,False
chr8,53957000,53958000,1902819,False
chr4,135814000,135815000,1444265,False
chr3,65232000,65233000,1256547,False
chr20,23078000,23079000,1116965,False
chr3,73432000,73433000,1262969,True
chr11,46445000,46446000,321245,False
chr1,59385000,59386000,51001,False
chr3,142665000,142666000,1310018,False
chr7,132886000,132887000,1843888,False
chr14,61684000,61685000,590387,False
chr1,10309000,10310000,8411,False
chr5,119662000,119663000,1567364,False
chr13,73323000,73324000,528941,False
chr1,170055000,170056000,118718,False
chrX,38779000,38780000,2081021,False
chr4,99670000,99671000,1420277,False
chr5,42872000,42873000,1514531,False
chr16,84451000,84452000,745795,False
chr12,27024000,27025000,406775,False
chr6,98416000,98417000,1688592,False
chr10,131847000,131848000,285595,False
chr5,35788000,35789000,1508769,False
chr4,108082000,108083000,1426112,False
chr1,246282000,246283000,182127,False
chr4,171696000,171697000,1469314,False
chr12,129449000,129450000,485849,False
chr4,182862000,182863000,1476544,True
chr1,44529000,44530000,38563,False
chr3,65407000,65408000,1256674,False
chr20,32504000,32505000,1121442,False
chr11,83607000,83608000,346559,True
chr8,6875000,6876000,1869641,False
chr3,2780000,2781000,1206904,False
chr2,58388000,58389000,963973,False
chr7,136161000,136162000,1846799,False
chr3,148960000,148961000,1314561,False
chr2,171731000,171732000,1042863,False
chr11,67593000,67594000,333281,False
chr2,222758000,222759000,1082303,False
chr2,127715000,127716000,1010826,False
chr9,74353000,74354000,2006641,False
chr4,24836000,24837000,1372135,False
chrX,149808000,149809000,2131713,False
chr2,148756000,148757000,1025670,False
chr8,96538000,96539000,1934233,False
chr2,155641000,155642000,1030587,False
chr6,158839000,158840000,1735792,False
chr6,141215000,141216000,1721230,False
chr2,163289000,163290000,1036361,False
chr2,119578000,119579000,1005047,False
chr6,89639000,89640000,1683470,False
chr15,51907000,51908000,648723,True
chr3,120384000,120385000,1291677,False
chr3,177908000,177909000,1336925,False
chr19,17002000,17003000,887125,False
chr2,157769000,157770000,1032088,False
chr13,20230000,20231000,490191,False
chr21,43881000,43882000,1172924,False
chr1,159881000,159882000,110182,False
chr18,22646000,22647000,830885,False
chr17,63989000,63990000,800394,False
chr4,133496000,133497000,1443017,False
chr2,79555000,79556000,980672,False
chr12,14770000,14771000,397597,False
chr6,120952000,120953000,1705189,False
chr9,116072000,116073000,2040134,False
chr5,64580000,64581000,1527481,False
chr6,49496000,49497000,1658356,False
chr3,73379000,73380000,1262917,False
chr17,38444000,38445000,778688,True
chr6,62459000,62460000,1665463,False
chr6,100948000,100949000,1690351,False
chr2,142966000,142967000,1021386,False
chr7,149730000,149731000,1857159,True
chr13,101156000,101157000,549476,True
chr13,67693000,67694000,525239,False
chr13,90674000,90675000,540974,False
chr4,44897000,44898000,1385261,False
chr10,121827000,121828000,277348,False
chr4,107285000,107286000,1425482,False
chr6,120666000,120667000,1705036,False
chr10,74663000,74664000,239666,False
chr5,24637000,24638000,1500749,False
chr8,112688000,112689000,1946888,False
chr1,18138000,18139000,14861,False
chr8,96984000,96985000,1934612,False
chr10,22590000,22591000,202661,False
chr9,130584000,130585000,2052273,False
chr19,45946000,45947000,907767,False
chr9,15288000,15289000,1983438,False
chr10,42829000,42830000,216034,False
chr4,81353000,81354000,1407490,False
chr1,60514000,60515000,51887,True
chr10,29300000,29301000,208140,False
chr1,106580000,106581000,86765,False
chr14,75600000,75601000,602155,False
chr1,45179000,45180000,39146,False
chr14,61965000,61966000,590632,False
chr1,93897000,93898000,78128,False
chr7,91628000,91629000,1811339,False
chr1,195803000,195804000,139052,False
chr8,59062000,59063000,1906804,False
chr8,18665000,18666000,1877622,False
chr9,31086000,31087000,1993697,False
chr2,88570000,88571000,986426,False
chr8,55941000,55942000,1904350,False
chr2,69794000,69795000,973491,False
chr6,52040000,52041000,1659967,False
chrX,45272000,45273000,2085418,False
chr9,78421000,78422000,2009869,False
chr4,120853000,120854000,1434778,False
chr20,25623000,25624000,1119140,False
chr1,220994000,220995000,160313,False
chr3,143569000,143570000,1310821,False
chr5,170899000,170900000,1606896,False
chr14,31167000,31168000,567895,False
chr17,72777000,72778000,808047,False
chr4,149749000,149750000,1454332,False
chr20,35900000,35901000,1124576,False
chr14,83765000,83766000,607922,False
chr5,51094000,51095000,1517195,False
chr14,52151000,52152000,582494,False
chr8,125499000,125500000,1956993,False
chr12,79255000,79256000,445329,False
chr13,69462000,69463000,526259,False
chr7,65375000,65376000,1791890,False
chr19,10543000,10544000,881523,False
chr7,18303000,18304000,1759474,False
chr3,195277000,195278000,1351392,False
chr9,93195000,93196000,2021771,False
chr16,849000,850000,691357,False
chrX,15499000,15500000,2068750,False
chr3,63842000,63843000,1255337,False
chr9,15137000,15138000,1983306,False
chr5,155306000,155307000,1595707,False
chr5,89616000,89617000,1546031,False
chr18,54184000,54185000,853529,False
chr2,146412000,146413000,1023983,True
chrX,121871000,121872000,2118653,False
chr2,134165000,134166000,1015312,False
chr20,4415000,4416000,1102396,False
chr10,61780000,61781000,229248,False
chr3,116399000,116400000,1288886,False
chr18,66555000,66556000,862725,False
chr15,89904000,89905000,680740,False
chr4,90393000,90394000,1414524,False
chr3,114155000,114156000,1287245,True
chr3,156483000,156484000,1320883,False
chr2,174259000,174260000,1045135,False
chr1,110163000,110164000,89654,False
chr10,93404000,93405000,254444,False
chr16,55713000,55714000,723816,False
chr11,14924000,14925000,299254,False
chr8,58736000,58737000,1906517,False
chr8,94296000,94297000,1932337,False
chr1,150610000,150611000,102328,False
chr5,120277000,120278000,1567759,False
chr16,76539000,76540000,739255,False
chr16,75652000,75653000,738681,False
chr9,123838000,123839000,2046078,False
chr11,132146000,132147000,382995,False
chr1,159224000,159225000,109705,False
chr9,19724000,19725000,1986879,False
chr5,121941000,121942000,1568782,False
chr3,38293000,38294000,1234151,False
chr5,36315000,36316000,1509204,False
chr20,11800000,11801000,1108189,False
chr20,33386000,33387000,1122263,False
chr5,116501000,116502000,1565147,False
chr18,60045000,60046000,858371,False
chr5,31357000,31358000,1505039,False
chr1,147700000,147701000,100620,True
chr5,27148000,27149000,1502242,False
chr9,87949000,87950000,2017261,False
chr8,126764000,126765000,1958032,False
chr1,158814000,158815000,109408,False
chr6,20928000,20929000,1634056,False
chr8,62907000,62908000,1909613,False
chr5,110301000,110302000,1560580,False
chr4,69032000,69033000,1398522,False
chr6,16730000,16731000,1630604,False
chr13,37550000,37551000,504131,False
chr4,1824000,1825000,1355499,True
chr5,6490000,6491000,1487464,False
chr10,94691000,94692000,255564,False
chr1,111287000,111288000,90588,False
chr2,206399000,206400000,1069727,False
chr21,36103000,36104000,1166295,False
chr8,53771000,53772000,1902652,False
chr5,102255000,102256000,1554965,False
chr8,105501000,105502000,1941869,False
chr7,57653000,57654000,1790559,False
chr12,45426000,45427000,418218,False
chr5,76308000,76309000,1535956,False
chr22,28908000,28909000,1186206,False
chr4,31895000,31896000,1376697,False
chr9,94339000,94340000,2022739,False
chr9,116579000,116580000,2040554,False
chr9,34925000,34926000,1996587,False
chr22,28582000,28583000,1185909,False
chr2,195612000,195613000,1060843,False
chr4,90163000,90164000,1414382,False
chr3,40086000,40087000,1235564,False
chr5,171309000,171310000,1607188,False
chr19,6307000,6308000,877989,False
chr6,41847000,41848000,1652000,False
chr11,63743000,63744000,329742,False
chr6,158023000,158024000,1735027,False
chr5,131581000,131582000,1576196,False
chr8,76208000,76209000,1919647,False
chr1,211357000,211358000,152404,False
chr3,138555000,138556000,1306577,False
chr4,20457000,20458000,1369384,False
chr12,69502000,69503000,438211,False
chr2,2875000,2876000,920459,False
chr5,155007000,155008000,1595484,False
chr17,28713000,28714000,770740,False
chr14,80925000,80926000,606220,False
chr1,176792000,176793000,124216,False
chr2,40079000,40080000,950114,False
chr19,37584000,37585000,900597,False
chr8,132052000,132053000,1962391,True
chr9,81432000,81433000,2012001,False
chr13,67357000,67358000,525028,False
chr13,104464000,104465000,551773,False
chr7,96243000,96244000,1815027,False
chr19,19002000,19003000,888960,False
chr16,7765000,7766000,696964,False
chr1,14517000,14518000,11686,False
chr9,13819000,13820000,1982255,False
chr4,35462000,35463000,1378494,False
chr8,77407000,77408000,1920483,False
chr3,49585000,49586000,1243692,False
chr3,28923000,28924000,1226803,False
chr20,62822000,62823000,1148005,True
chrX,129904000,129905000,2122175,False
chr5,10036000,10037000,1490179,False
chr14,47162000,47163000,578793,False
chr12,45012000,45013000,417875,False
chr6,112459000,112460000,1699244,False
chr15,97635000,97636000,686934,False
chr12,131256000,131257000,487325,False
chr22,35687000,35688000,1191893,False
chr3,71570000,71571000,1261288,False
chr17,34479000,34480000,775741,False
chr1,182650000,182651000,129164,False
chr5,123042000,123043000,1569696,False
chr1,171305000,171306000,119663,False
chr5,75126000,75127000,1535070,False
chr6,48144000,48145000,1657484,False
chr3,81287000,81288000,1267733,False
chr1,41600000,41601000,35918,True
chr14,93564000,93565000,615403,False
chr13,98878000,98879000,547473,False
chr1,35648000,35649000,30621,False
chr3,139660000,139661000,1307518,False
chr10,1290000,1291000,185118,False
chr17,17169000,17170000,765146,False
chr11,33393000,33394000,312003,False
chr2,133769000,133770000,1014975,False
chr13,110679000,110680000,556518,False
chr5,58074000,58075000,1522732,False
chr2,96245000,96246000,988442,False
chr20,5522000,5523000,1103340,False
chr2,65471000,65472000,969941,False
chr20,15230000,15231000,1110719,False
chr7,81176000,81177000,1803986,False
chr8,92990000,92991000,1931225,False
chr20,30855000,30856000,1120259,False
chr2,128481000,128482000,1011514,False
chr2,109497000,109498000,998630,False
chr6,45173000,45174000,1655006,False
chr16,6249000,6250000,695999,False
chrX,98010000,98011000,2106243,False
chr14,96673000,96674000,618114,False
chr6,95581000,95582000,1686976,False
chr1,243360000,243361000,179534,False
chr11,94603000,94604000,353950,True
chr14,71026000,71027000,598125,False
chr7,1205000,1206000,1746385,False
chr20,32007000,32008000,1120977,False
chr13,71611000,71612000,527607,False
chr1,77076000,77077000,64709,False
chr8,94779000,94780000,1932767,False
chr9,72490000,72491000,2005404,False
chr10,115922000,115923000,272284,False
chr20,37140000,37141000,1125698,False
chr10,86814000,86815000,249010,False
chr10,69195000,69196000,234693,False
chr5,167966000,167967000,1604373,False
chr16,84692000,84693000,746020,False
chr1,145751000,145752000,99425,False
chr11,34998000,34999000,313439,True
chr12,117204000,117205000,475723,False
chr7,87011000,87012000,1808115,False
chr1,147505000,147506000,100446,True
chr3,159447000,159448000,1323242,False
chr9,72420000,72421000,2005339,False
chr3,182876000,182877000,1340862,False
chr15,73044000,73045000,666746,False
chr16,69600000,69601000,733722,False
chr1,3176000,3177000,2226,False
chr3,96069000,96070000,1274215,False
chr2,200450000,200451000,1064644,False
chr14,67222000,67223000,594749,False
chr3,193798000,193799000,1350027,False
chr9,18845000,18846000,1986148,False
chr7,154599000,154600000,1861048,False
chr13,67545000,67546000,525153,False
chr3,47943000,47944000,1242274,False
chr15,34928000,34929000,635380,False
chr11,3751000,3752000,290290,False
chr14,65841000,65842000,593745,False
chr5,99827000,99828000,1553532,False
chr1,114797000,114798000,93656,False
chr5,42014000,42015000,1513931,False
chr16,78785000,78786000,741015,False
chr1,58573000,58574000,50273,False
chr12,3520000,3521000,388310,False
chr1,227452000,227453000,165958,False
chr2,201390000,201391000,1065480,False
chr2,138409000,138410000,1018524,False
chrX,49042000,49043000,2087930,False
chr1,201113000,201114000,143331,False
chr5,149329000,149330000,1591006,False
chr7,78242000,78243000,1801785,False
chr6,89083000,89084000,1682985,False
chr8,80092000,80093000,1922297,False
chr1,217025000,217026000,157042,False
chr10,14552000,14553000,196180,False
chrX,97691000,97692000,2106088,False
chr9,75388000,75389000,2007365,False
chr6,90213000,90214000,1683980,False
chr2,66921000,66922000,971058,False
chr10,12730000,12731000,194563,True
chr1,10266000,10267000,8369,False
chr16,86061000,86062000,747326,False
chr10,22658000,22659000,202728,False
chr9,99869000,99870000,2027575,False
chr2,136391000,136392000,1017234,False
chr1,192833000,192834000,136921,False
chr17,52466000,52467000,790865,False
chr2,222800000,222801000,1082344,False
chr11,108074000,108075000,363358,False
chr3,193673000,193674000,1349917,False
chr4,106686000,106687000,1425106,False
chr15,47869000,47870000,645358,False
chr12,2589000,2590000,387497,False
chr19,42657000,42658000,905023,False
chr3,9205000,9206000,1211471,False
chr5,75708000,75709000,1535553,False
chr4,135967000,135968000,1444330,False
chr7,155599000,155600000,1861926,False
chrX,133765000,133766000,2124654,False
chr17,10417000,10418000,759919,False
chr21,15255000,15256000,1151442,False
chr1,223078000,223079000,162066,False
chr7,155198000,155199000,1861544,False
chr16,74774000,74775000,737876,True
chr2,72214000,72215000,975606,False
chr4,103189000,103190000,1422917,False
chr17,71509000,71510000,806941,False
chr6,29011000,29012000,1640724,True
chr10,124369000,124370000,279524,False
chr20,11957000,11958000,1108321,False
chr5,143071000,143072000,1586216,False
chr16,76326000,76327000,739117,False
chr3,33397000,33398000,1230532,False
chr4,27789000,27790000,1374441,False
chr1,52298000,52299000,44807,False
chr8,25040000,25041000,1882835,False
chr15,23391000,23392000,627942,False
chr4,104346000,104347000,1423507,False
chr15,76863000,76864000,670116,False
chr10,78739000,78740000,243225,False
chr4,56509000,56510000,1391707,False
chr6,138154000,138155000,1718653,False
chr10,114717000,114718000,271457,False
chr6,46512000,46513000,1656158,False
chr1,58955000,58956000,50618,False
chr15,97241000,97242000,686735,False
chr8,41061000,41062000,1895019,False
chr18,3441000,3442000,820361,True
chr18,41647000,41648000,844611,False
chr22,49440000,49441000,1204097,False
chr6,89712000,89713000,1683534,False
chr8,133800000,133801000,1963912,False
chr17,60544000,60545000,797230,False
chr14,75000000,75001000,601603,False
chr6,113537000,113538000,1700057,False
chr4,34455000,34456000,1378030,False
chr17,33003000,33004000,774603,False
chr13,98925000,98926000,547515,False
chr2,114752000,114753000,1002162,False
chr3,36844000,36845000,1232827,False
chr10,131376000,131377000,285240,False
chr4,37843000,37844000,1379979,False
chr9,21133000,21134000,1987984,False
chr5,96130000,96131000,1550920,False
chr10,36722000,36723000,214513,False
chr3,158342000,158343000,1322410,False
chr8,33685000,33686000,1889817,False
chr5,99310000,99311000,1553268,False
chr2,236188000,236189000,1093318,False
chr1,224407000,224408000,163206,False
chr13,42755000,42756000,508162,False
chr18,23738000,23739000,831860,False
chr5,120749000,120750000,1568074,False
chr6,151011000,151012000,1729229,False
chr7,56239000,56240000,1790007,False
chr5,99184000,99185000,1553211,False
chr6,2931000,2932000,1618355,False
chr20,43832000,43833000,1131199,False
chr19,11235000,11236000,882164,False
chrX,4319000,4320000,2062217,False
chr5,73051000,73052000,1533202,False
chr11,104398000,104399000,360802,False
chr1,242701000,242702000,179072,False
chr3,72918000,72919000,1262521,False
chr15,90260000,90261000,681069,False
chr6,47904000,47905000,1657316,False
chr16,46727000,46728000,716502,False
chr15,23787000,23788000,628189,False
chr5,80286000,80287000,1539441,False
chr21,23845000,23846000,1156666,False
chr5,50278000,50279000,1516612,False
chr15,40029000,40030000,639186,False
chr2,102843000,102844000,993862,False
chr20,44761000,44762000,1132066,False
chr8,86530000,86531000,1926721,False
chr3,171888000,171889000,1332159,False
chr7,27189000,27190000,1766831,False
chr1,188427000,188428000,133985,False
chr6,38401000,38402000,1649063,False
chr12,111686000,111687000,470891,True
chr2,38970000,38971000,949153,False
chr9,132896000,132897000,2054421,False
chr6,162967000,162968000,1739046,False
chr15,38010000,38011000,637503,True
chr1,64609000,64610000,55485,False
chr3,17458000,17459000,1218826,False
chr8,135343000,135344000,1965149,False
chr11,131643000,131644000,382597,False
chr20,40128000,40129000,1128212,False
chr11,55933000,55934000,323901,False
chr7,112054000,112055000,1827793,False
chr2,205987000,205988000,1069379,False
chr5,142439000,142440000,1585625,False
chr2,154304000,154305000,1029805,False
chr22,21936000,21937000,1180139,False
chr8,56564000,56565000,1904847,False
chr7,36283000,36284000,1774404,False
chr4,84604000,84605000,1410032,False
chr18,64946000,64947000,861904,False
chr1,226996000,226997000,165554,False
chrX,64006000,64007000,2092431,False
chr8,91308000,91309000,1930021,False
chr2,75183000,75184000,978102,False
chrX,52656000,52657000,2089485,False
chr17,58147000,58148000,795012,False
chr1,223899000,223900000,162764,False
chrX,29025000,29026000,2076557,False
chr10,133041000,133042000,286688,False
chr16,86942000,86943000,748119,False
chr8,105625000,105626000,1941975,False
chr14,69147000,69148000,596520,False
chr1,169606000,169607000,118344,False
chr8,138013000,138014000,1966930,False
chr4,953000,954000,1354705,False
chr16,21013000,21014000,707085,False
chr3,25863000,25864000,1224858,True
chr4,45472000,45473000,1385499,False
chr5,60577000,60578000,1524703,False
chr6,157726000,157727000,1734749,False
chr2,210839000,210840000,1073000,False
chr9,137737000,137738000,2058940,False
chr13,113469000,113470000,558818,False
chrX,3509000,3510000,2061844,False
chr1,89605000,89606000,74426,False
chr7,157221000,157222000,1863360,False
chr2,200398000,200399000,1064597,False
chr5,31166000,31167000,1504887,False
chr1,220431000,220432000,159844,False
chr9,91211000,91212000,2020027,False
chr4,111802000,111803000,1428897,False
chr17,76378000,76379000,811337,False
chr15,69838000,69839000,663876,False
chr2,30441000,30442000,942561,False
chr11,93774000,93775000,353288,False
chr10,103715000,103716000,263306,False
chr19,10627000,10628000,881600,False
chr13,74271000,74272000,529729,False
chr14,80461000,80462000,605880,False
chr15,75005000,75006000,668505,False
chr3,188872000,188873000,1346212,False
chr8,74419000,74420000,1918450,False
chr14,50607000,50608000,581132,False
chr1,18727000,18728000,15391,False
chr22,20521000,20522000,1179084,False
chr2,72554000,72555000,975843,False
chr9,13596000,13597000,1982096,False
chr19,44631000,44632000,906580,False
chr10,3192000,3193000,186649,False
chr5,112137000,112138000,1561868,False
chr12,93364000,93365000,455538,False
chr15,58729000,58730000,653937,False
chr3,169609000,169610000,1330127,False
chr8,85501000,85502000,1925976,False
chr12,106338000,106339000,466103,False
chr2,185955000,185956000,1053910,False
chr10,76792000,76793000,241480,False
chr13,92269000,92270000,542133,False
chr20,44139000,44140000,1131482,False
chr4,87604000,87605000,1412374,False
chr8,70340000,70341000,1915278,False
chr3,98776000,98777000,1275791,False
chr8,143397000,143398000,1971561,False
chr13,99820000,99821000,548350,False
chr4,5613000,5614000,1358719,False
chr5,1107000,1108000,1483085,True
chr7,39280000,39281000,1776855,False
chr1,159442000,159443000,109846,False
chr8,37677000,37678000,1892340,False
chr21,21232000,21233000,1155231,True
chr10,53553000,53554000,223815,False
chr4,84590000,84591000,1410021,False
chr19,32170000,32171000,896027,False
chr12,84217000,84218000,448808,False
chr7,26894000,26895000,1766551,False
chr1,118815000,118816000,96965,False
chr14,103489000,103490000,623943,False
chr3,150704000,150705000,1316128,False
chr1,59679000,59680000,51256,False
chr18,45194000,45195000,846840,False
chr5,57985000,57986000,1522662,False
chr14,26334000,26335000,564816,False
chr3,45724000,45725000,1240305,False
chr2,154521000,154522000,1029943,False
chr11,118671000,118672000,372086,False
chr11,134358000,134359000,384574,False
chr10,15140000,15141000,196710,False
chr3,50044000,50045000,1244083,False
chr4,16084000,16085000,1366412,False
chr15,39103000,39104000,638364,False
chr5,60386000,60387000,1524559,False
chr4,27448000,27449000,1374269,False
chr6,88374000,88375000,1682418,False
chr5,151546000,151547000,1593008,False
chr8,70663000,70664000,1915567,False
chr1,172024000,172025000,120295,False
chr19,10191000,10192000,881197,False
chr3,95606000,95607000,1273996,False
chr20,8469000,8470000,1105511,False
chr5,127121000,127122000,1573036,False
chr17,58246000,58247000,795096,False
chr7,128144000,128145000,1839579,False
chr19,38899000,38900000,901749,True
chr3,15457000,15458000,1217068,False
chr4,79621000,79622000,1406307,False
chr6,139195000,139196000,1719604,False
chr2,88204000,88205000,986138,False
chr20,5011000,5012000,1102924,False
chr2,183009000,183010000,1052112,False
chr3,198103000,198104000,1353910,False
chr9,30366000,30367000,1993390,False
chr1,40383000,40384000,34826,False
chr9,135382000,135383000,2056708,True
chr14,103213000,103214000,623683,False
chr1,227777000,227778000,166220,False
chr20,13751000,13752000,1109603,False
chr19,9950000,9951000,880980,False
chr13,34933000,34934000,502194,False
chr16,24915000,24916000,710196,True
chr12,111871000,111872000,471047,False
chr20,52024000,52025000,1138817,False
chrX,78800000,78801000,2099802,False
chr3,9260000,9261000,1211520,False
chr4,83578000,83579000,1409317,False
chr4,43519000,43520000,1384650,False
chr13,96604000,96605000,545519,False
chr8,129213000,129214000,1960153,False
chr13,104552000,104553000,551820,False
chr18,62442000,62443000,860046,False
chr1,215933000,215934000,156283,False
chr7,68429000,68430000,1794253,False
chr1,88747000,88748000,73723,False
chr1,231621000,231622000,169695,False
chr13,91527000,91528000,541629,False
chr7,24288000,24289000,1764244,False
chr11,99313000,99314000,357141,False
chr7,21956000,21957000,1762239,False
chr5,96612000,96613000,1551319,False
chr7,129518000,129519000,1840835,False
chr2,106685000,106686000,996540,False
chr4,164369000,164370000,1464465,False
chr19,27780000,27781000,892472,False
chr7,7070000,7071000,1751485,False
chr17,67238000,67239000,803320,False
chr15,45306000,45307000,643724,False
chr4,88328000,88329000,1412949,False
chr9,115018000,115019000,2039310,False
chr10,119922000,119923000,275727,False
chr1,57649000,57650000,49554,False
chr7,135981000,135982000,1846654,False
chr16,20678000,20679000,706786,False
chr1,181313000,181314000,128056,False
chr18,6728000,6729000,822648,False
chrX,43953000,43954000,2084526,False
chr15,69502000,69503000,663562,True
chr1,114063000,114064000,92992,False
chr1,4026000,4027000,2997,False
chrY,4991000,4992000,2135727,False
chr21,31373000,31374000,1162122,False
chr20,53041000,53042000,1139653,False
chr4,143597000,143598000,1450028,False
chr14,53045000,53046000,583254,False
chr8,101314000,101315000,1938436,False
chr10,63729000,63730000,230985,False
chr20,22367000,22368000,1116363,False
chr2,117942000,117943000,1003727,False
chr22,47233000,47234000,1202396,False
chr6,134689000,134690000,1715631,False
chr16,81435000,81436000,743245,False
chr8,138409000,138410000,1967202,False
chr8,30958000,30959000,1887956,False
chr3,190088000,190089000,1347232,False
chr1,71967000,71968000,61352,False
chr11,107124000,107125000,362605,False
chrX,51224000,51225000,2088985,False
chr11,5332000,5333000,291357,False
chr13,58784000,58785000,519402,False
chr6,13159000,13160000,1627259,False
chr14,59897000,59898000,588896,True
chr19,32089000,32090000,895968,False
chr18,41192000,41193000,844354,False
chr18,63714000,63715000,861152,False
chr3,181077000,181078000,1339457,False
chr1,67882000,67883000,58336,False
chr2,31188000,31189000,943180,False
chr11,25452000,25453000,306486,False
chr4,157767000,157768000,1460431,False
chr7,128739000,128740000,1840109,False
chr3,71098000,71099000,1260838,False
chr7,20809000,20810000,1761341,False
chr2,208456000,208457000,1071465,False
chr1,221731000,221732000,160930,False
chr16,31472000,31473000,715162,True
chrX,27705000,27706000,2076014,False
chr2,222555000,222556000,1082122,False
chr2,174815000,174816000,1045623,False
chr10,105011000,105012000,264370,False
chr2,233179000,233180000,1090652,True
chr17,62230000,62231000,798811,False
chr5,56107000,56108000,1521025,False
chr16,31410000,31411000,715107,False
chr12,84642000,84643000,449058,False
chr10,131368000,131369000,285235,False
chr5,18399000,18400000,1496801,False
chrX,150167000,150168000,2131950,False
chr1,113193000,113194000,92238,False
chr13,46010000,46011000,510951,True
chr5,20064000,20065000,1497899,False
chr1,201343000,201344000,143542,False
chr11,134180000,134181000,384432,False
chr9,105238000,105239000,2031003,False
chr14,75146000,75147000,601733,False
chr5,14405000,14406000,1493528,True
chr5,30027000,30028000,1504120,False
chr7,116033000,116034000,1830731,False
chr3,133434000,133435000,1302492,False
chr1,158351000,158352000,109126,False
chr4,132447000,132448000,1442479,False
chr2,15211000,15212000,930033,False
chr7,152033000,152034000,1859132,False
chr9,31827000,31828000,1994115,False
chr12,90058000,90059000,452900,False
chr2,225812000,225813000,1084766,False
chrY,11955000,11956000,2136503,False
chr18,34511000,34512000,839540,False
chr8,87383000,87384000,1927265,False
chr10,58616000,58617000,226666,False
chr9,104990000,104991000,2030779,False
chr8,10499000,10500000,1871977,False
chr5,157562000,157563000,1597266,False
chr9,69014000,69015000,2002655,False
chr5,30095000,30096000,1504162,False
chr4,122574000,122575000,1436004,False
chr6,109363000,109364000,1696531,False
chr12,11932000,11933000,395154,False
chr13,33650000,33651000,501200,False
